time_s,position_mm,raw_value
36.301,0.0,10699
36.331,0.0,10702
36.361,0.0,10702
36.391,0.0,10700
36.42,0.0,10699
36.45,0.0,10701
36.48,0.0,10701
36.51,0.0,10698
36.54,0.0,10701
36.569,0.0,10698
36.599,0.0,10698
36.629,0.0,10703
36.659,0.0,10698
36.688,0.0,10700
36.718,0.0,10696
36.748,0.0,10696
36.778,0.0,10698
36.807,0.0,10701
36.837,0.0,10698
36.867,0.0,10704
36.897,0.0,10704
36.927,0.0,10704
36.956,0.0,10697
36.986,0.0,10698
37.016,0.0,10694
37.046,0.0,10700
37.075,0.0,10703
37.105,0.0,10696
37.135,0.0,10695
37.165,0.0,10702
37.194,0.0,10702
37.224,0.0,10699
37.254,0.0,10707
37.284,0.0,10703
37.314,0.0,10698
37.343,0.0,10695
37.373,0.0,10696
37.403,0.0,10697
37.433,0.0,10700
37.462,0.0,10697
37.492,0.0,10698
37.522,0.0,10697
37.552,0.0,10696
